ID,CREATE DATE,STATUS,PRIORITY,GEORAPHY,CLOSE DATE,AGE,Description
INC004353,2022-12-05,New,P3,US,,227,Desc for INC004353
INC004354,2023-03-26,New,P1,US,,116,Desc for INC004354
INC004355,2023-03-15,WIP,P2,US,,127,Desc for INC004355
INC004356,2023-05-18,New,P3,Europe,,63,Desc for INC004356
INC004357,2023-04-16,New,P3,Europe,,95,Desc for INC004357
INC004358,2023-06-03,WIP,P2,US,,47,Desc for INC004358
INC004359,2023-05-09,New,P2,US,,72,Desc for INC004359
INC004360,2023-01-08,Closed,P2,US,2023-01-10,2,Desc for INC004360
INC004361,2023-05-22,WIP,P2,Asia,,59,Desc for INC004361
INC004362,2023-02-28,Closed,P4,US,2023-02-28,0,Desc for INC004362
INC004363,2023-02-01,New,P2,US,,169,Desc for INC004363
INC004364,2023-05-05,Closed,P3,US,2023-05-21,16,Desc for INC004364
INC004365,2023-03-18,WIP,P1,US,,124,Desc for INC004365
INC004366,2023-05-14,New,P3,Asia,,67,Desc for INC004366
INC004367,2023-04-10,New,P3,Europe,,101,Desc for INC004367
INC004368,2022-12-15,Closed,P2,US,2022-12-15,0,Desc for INC004368
INC004369,2023-05-05,WIP,P2,Asia,,76,Desc for INC004369
INC004370,2023-01-08,WIP,P3,US,,193,Desc for INC004370
INC004371,2023-05-26,New,P4,US,,55,Desc for INC004371
INC004372,2023-06-04,WIP,P4,Asia,,46,Desc for INC004372
INC004373,2023-02-27,Closed,P2,US,2023-03-12,13,Desc for INC004373
INC004374,2023-03-06,WIP,P1,US,,136,Desc for INC004374
INC004375,2023-03-07,WIP,P1,US,,135,Desc for INC004375
INC004376,2023-01-05,WIP,P4,Europe,,196,Desc for INC004376
INC004377,2023-02-28,WIP,P4,Asia,,142,Desc for INC004377
INC004378,2023-03-25,WIP,P3,US,,117,Desc for INC004378
INC004379,2023-02-06,Closed,P2,US,2023-02-07,1,Desc for INC004379
INC004380,2023-03-12,Closed,P2,US,2023-03-13,1,Desc for INC004380
INC004381,2023-05-11,Closed,P2,Europe,2023-05-18,7,Desc for INC004381
INC004382,2023-05-17,Closed,P2,Europe,2023-05-24,7,Desc for INC004382
INC004383,2022-12-09,New,P3,US,,223,Desc for INC004383
INC004384,2023-01-26,New,P2,US,,175,Desc for INC004384
INC004385,2022-12-05,New,P4,Europe,,227,Desc for INC004385
INC004386,2023-05-31,New,P4,US,,50,Desc for INC004386
INC004387,2023-03-28,WIP,P2,Europe,,114,Desc for INC004387
INC004388,2023-01-20,Closed,P4,US,2023-01-21,1,Desc for INC004388
INC004389,2023-05-19,Closed,P4,Europe,2023-05-24,5,Desc for INC004389
INC004390,2023-05-13,Closed,P4,US,2023-05-13,0,Desc for INC004390
INC004391,2023-04-03,Closed,P3,US,2023-04-06,3,Desc for INC004391
INC004392,2023-04-04,New,P2,US,,107,Desc for INC004392
INC004393,2023-01-18,New,P2,US,,183,Desc for INC004393
INC004394,2023-02-21,Closed,P2,US,2023-02-23,2,Desc for INC004394
INC004395,2023-03-28,New,P2,US,,114,Desc for INC004395
INC004396,2023-03-22,New,P1,US,,120,Desc for INC004396
INC004397,2023-02-21,Closed,P3,US,2023-02-26,5,Desc for INC004397
INC004398,2023-06-02,New,P2,US,,48,Desc for INC004398
INC004399,2023-04-28,Closed,P1,Europe,2023-05-03,5,Desc for INC004399
INC004400,2023-01-06,Closed,P1,Asia,2023-01-08,2,Desc for INC004400
INC004401,2023-06-10,Closed,P3,US,2023-06-11,1,Desc for INC004401
INC004402,2023-05-11,Closed,P2,US,2023-05-11,0,Desc for INC004402
INC004403,2023-01-29,WIP,P4,Asia,,172,Desc for INC004403
INC004404,2023-02-25,New,P1,US,,145,Desc for INC004404
INC004405,2023-02-11,New,P4,Europe,,159,Desc for INC004405
INC004406,2022-12-12,WIP,P1,US,,220,Desc for INC004406
INC004407,2023-04-29,Closed,P2,US,2023-05-10,11,Desc for INC004407
INC004408,2023-03-21,New,P4,Europe,,121,Desc for INC004408
INC004409,2023-03-13,New,P4,US,,129,Desc for INC004409
INC004410,2023-01-07,WIP,P2,US,,194,Desc for INC004410
INC004411,2023-01-11,New,P1,Asia,,190,Desc for INC004411
INC004412,2023-01-30,New,P2,Europe,,171,Desc for INC004412
INC004413,2023-05-21,New,P4,US,,60,Desc for INC004413
INC004414,2022-12-08,Closed,P3,Asia,2022-12-26,18,Desc for INC004414
INC004415,2023-05-25,Closed,P2,US,2023-05-29,4,Desc for INC004415
INC004416,2022-12-19,Closed,P4,Europe,2022-12-25,6,Desc for INC004416
INC004417,2023-06-12,New,P2,US,,38,Desc for INC004417
INC004418,2023-06-07,WIP,P1,Asia,,43,Desc for INC004418
INC004419,2022-11-25,New,P2,US,,237,Desc for INC004419
INC004420,2023-02-08,New,P3,US,,162,Desc for INC004420
INC004421,2023-01-02,New,P2,US,,199,Desc for INC004421
INC004422,2023-03-13,Closed,P1,US,2023-03-17,4,Desc for INC004422
INC004423,2023-04-16,New,P4,US,,95,Desc for INC004423
INC004424,2023-05-20,Closed,P2,Asia,2023-05-20,0,Desc for INC004424
INC004425,2022-12-17,WIP,P2,US,,215,Desc for INC004425
INC004426,2022-12-24,WIP,P3,Europe,,208,Desc for INC004426
INC004427,2022-12-21,Closed,P4,US,2022-12-21,0,Desc for INC004427
INC004428,2023-02-14,Closed,P2,Asia,2023-02-18,4,Desc for INC004428
INC004429,2023-05-11,New,P1,Asia,,70,Desc for INC004429
INC004430,2022-12-29,WIP,P1,Europe,,203,Desc for INC004430
INC004431,2023-01-26,WIP,P1,Europe,,175,Desc for INC004431
INC004432,2023-03-05,Closed,P2,Europe,2023-03-08,3,Desc for INC004432
INC004433,2023-02-09,Closed,P1,Europe,2023-02-12,3,Desc for INC004433
INC004434,2022-12-22,New,P3,Asia,,210,Desc for INC004434
INC004435,2023-03-19,WIP,P3,US,,123,Desc for INC004435
INC004436,2023-03-14,New,P2,US,,128,Desc for INC004436
INC004437,2023-02-22,Closed,P2,US,2023-03-11,17,Desc for INC004437
INC004438,2022-12-19,Closed,P1,US,2022-12-20,1,Desc for INC004438
INC004439,2023-03-29,Closed,P1,US,2023-03-31,2,Desc for INC004439
INC004440,2023-02-07,Closed,P3,Asia,2023-02-07,0,Desc for INC004440
INC004441,2022-12-30,WIP,P1,US,,202,Desc for INC004441
INC004442,2023-04-01,Closed,P4,US,2023-04-02,1,Desc for INC004442
INC004443,2023-01-25,WIP,P2,US,,176,Desc for INC004443
INC004444,2023-04-09,Closed,P4,US,2023-04-17,8,Desc for INC004444
INC004445,2023-04-23,WIP,P1,Asia,,88,Desc for INC004445
INC004446,2023-02-25,WIP,P4,Asia,,145,Desc for INC004446
INC004447,2023-03-02,New,P1,US,,140,Desc for INC004447
INC004448,2023-04-08,Closed,P2,US,2023-04-12,4,Desc for INC004448
INC004449,2023-05-16,Closed,P3,US,2023-05-22,6,Desc for INC004449
INC004450,2023-05-25,New,P2,Europe,,56,Desc for INC004450
INC004451,2023-06-11,New,P1,US,,39,Desc for INC004451
INC004452,2023-04-25,WIP,P3,US,,86,Desc for INC004452
INC004453,2023-05-03,Closed,P1,Europe,2023-05-05,2,Desc for INC004453
INC004454,2023-01-31,New,P2,Asia,,170,Desc for INC004454
INC004455,2023-06-02,Closed,P2,US,2023-06-03,1,Desc for INC004455
INC004456,2023-04-24,New,P2,US,,87,Desc for INC004456
INC004457,2022-12-04,Closed,P2,US,2022-12-17,13,Desc for INC004457
INC004458,2023-04-17,New,P2,US,,94,Desc for INC004458
INC004459,2023-05-01,Closed,P4,US,2023-05-03,2,Desc for INC004459
INC004460,2023-05-07,Closed,P2,US,2023-05-09,2,Desc for INC004460
INC004461,2022-12-01,New,P2,US,,231,Desc for INC004461
INC004462,2022-12-14,WIP,P2,Asia,,218,Desc for INC004462
INC004463,2023-04-01,New,P4,US,,110,Desc for INC004463
INC004464,2023-03-09,Closed,P2,US,2023-03-15,6,Desc for INC004464
INC004465,2023-03-10,Closed,P2,Europe,2023-03-11,1,Desc for INC004465
INC004466,2023-05-11,Closed,P2,US,2023-05-14,3,Desc for INC004466
INC004467,2022-12-21,New,P1,Asia,,211,Desc for INC004467
INC004468,2022-12-07,WIP,P1,Asia,,225,Desc for INC004468
INC004469,2022-12-02,WIP,P4,US,,230,Desc for INC004469
INC004470,2023-03-26,New,P2,US,,116,Desc for INC004470
INC004471,2023-06-08,WIP,P2,Asia,,42,Desc for INC004471
INC004472,2022-12-30,New,P2,US,,202,Desc for INC004472
INC004473,2023-02-16,WIP,P3,Asia,,154,Desc for INC004473
INC004474,2023-04-01,Closed,P4,US,2023-04-03,2,Desc for INC004474
INC004475,2022-12-02,New,P1,Asia,,230,Desc for INC004475
INC004476,2023-01-29,Closed,P1,US,2023-02-01,3,Desc for INC004476
INC004477,2023-05-21,WIP,P2,US,,60,Desc for INC004477
INC004478,2022-12-16,New,P3,US,,216,Desc for INC004478
INC004479,2023-04-21,New,P3,US,,90,Desc for INC004479
INC004480,2023-04-11,Closed,P4,US,2023-04-11,0,Desc for INC004480
INC004481,2023-05-08,Closed,P2,Europe,2023-05-16,8,Desc for INC004481
INC004482,2023-01-30,WIP,P2,US,,171,Desc for INC004482
INC004483,2023-05-13,Closed,P4,US,2023-05-24,11,Desc for INC004483
INC004484,2023-02-07,WIP,P3,US,,163,Desc for INC004484
INC004485,2023-04-02,Closed,P2,US,2023-04-07,5,Desc for INC004485
INC004486,2023-02-08,WIP,P2,Europe,,162,Desc for INC004486
INC004487,2022-11-29,Closed,P2,US,2022-12-15,16,Desc for INC004487
INC004488,2023-05-26,New,P4,US,,55,Desc for INC004488
INC004489,2023-06-06,Closed,P3,US,2023-06-09,3,Desc for INC004489
INC004490,2023-03-28,WIP,P3,Europe,,114,Desc for INC004490
INC004491,2023-02-18,New,P2,Europe,,152,Desc for INC004491
INC004492,2022-11-27,WIP,P3,US,,235,Desc for INC004492
INC004493,2022-12-16,New,P3,US,,216,Desc for INC004493
INC004494,2023-05-31,WIP,P3,US,,50,Desc for INC004494
INC004495,2023-05-10,New,P2,US,,71,Desc for INC004495
INC004496,2023-01-03,New,P3,Europe,,198,Desc for INC004496
INC004497,2023-04-19,New,P3,US,,92,Desc for INC004497
INC004498,2023-02-13,Closed,P4,US,2023-03-03,18,Desc for INC004498
INC004499,2023-01-20,Closed,P3,US,2023-01-23,3,Desc for INC004499
INC004500,2023-03-21,Closed,P2,Europe,2023-04-07,17,Desc for INC004500
INC004501,2022-12-15,Closed,P2,US,2022-12-17,2,Desc for INC004501
INC004502,2023-03-22,New,P3,US,,120,Desc for INC004502
INC004503,2023-02-24,WIP,P1,Asia,,146,Desc for INC004503
INC004504,2023-04-01,New,P1,Asia,,110,Desc for INC004504
INC004505,2022-12-04,Closed,P2,Europe,2022-12-15,11,Desc for INC004505
INC004506,2023-04-14,Closed,P2,US,2023-04-18,4,Desc for INC004506
INC004507,2023-04-13,New,P2,Europe,,98,Desc for INC004507
INC004508,2023-03-11,WIP,P2,US,,131,Desc for INC004508
INC004509,2023-03-19,Closed,P4,US,2023-03-27,8,Desc for INC004509
INC004510,2023-02-19,Closed,P2,US,2023-02-21,2,Desc for INC004510
INC004511,2022-11-29,New,P2,Europe,,233,Desc for INC004511
INC004512,2023-02-28,New,P1,Asia,,142,Desc for INC004512
INC004513,2022-12-01,Closed,P1,US,2022-12-07,6,Desc for INC004513
INC004514,2023-02-16,New,P3,Europe,,154,Desc for INC004514
INC004515,2023-06-10,New,P2,US,,40,Desc for INC004515
INC004516,2023-03-11,WIP,P4,US,,131,Desc for INC004516
INC004517,2023-01-16,Closed,P4,Asia,2023-01-19,3,Desc for INC004517
INC004518,2023-05-15,Closed,P2,US,2023-05-22,7,Desc for INC004518
INC004519,2023-06-12,WIP,P2,Europe,,38,Desc for INC004519
INC004520,2023-02-08,Closed,P4,US,2023-02-08,0,Desc for INC004520
INC004521,2023-01-12,New,P1,US,,189,Desc for INC004521
INC004522,2023-02-25,Closed,P2,US,2023-03-13,16,Desc for INC004522
INC004523,2023-03-10,Closed,P2,Asia,2023-03-25,15,Desc for INC004523
INC004524,2023-02-23,WIP,P1,US,,147,Desc for INC004524
INC004525,2023-06-09,New,P1,Asia,,41,Desc for INC004525
INC004526,2023-01-15,WIP,P1,US,,186,Desc for INC004526
INC004527,2023-03-30,New,P2,Asia,,112,Desc for INC004527
INC004528,2023-03-28,New,P2,US,,114,Desc for INC004528
INC004529,2023-02-10,New,P4,US,,160,Desc for INC004529
INC004530,2023-01-16,New,P1,Asia,,185,Desc for INC004530
INC004531,2023-01-30,New,P3,Asia,,171,Desc for INC004531
INC004532,2023-04-27,New,P2,Europe,,84,Desc for INC004532
INC004533,2023-01-23,Closed,P1,US,2023-02-02,10,Desc for INC004533
INC004534,2023-01-29,Closed,P1,US,2023-01-31,2,Desc for INC004534
INC004535,2023-05-25,Closed,P1,US,2023-05-25,0,Desc for INC004535
INC004536,2023-01-15,New,P2,US,,186,Desc for INC004536
INC004537,2023-01-25,New,P1,Europe,,176,Desc for INC004537
INC004538,2023-04-30,WIP,P1,Asia,,81,Desc for INC004538
INC004539,2022-12-29,New,P3,Asia,,203,Desc for INC004539
INC004540,2022-12-08,WIP,P4,Asia,,224,Desc for INC004540
INC004541,2023-05-23,Closed,P2,US,2023-05-31,8,Desc for INC004541
INC004542,2022-12-20,Closed,P3,Europe,2022-12-24,4,Desc for INC004542
INC004543,2022-12-15,WIP,P1,Asia,,217,Desc for INC004543
INC004544,2023-03-05,Closed,P1,US,2023-03-11,6,Desc for INC004544
INC004545,2023-03-09,New,P2,US,,133,Desc for INC004545
INC004546,2023-04-03,Closed,P2,US,2023-04-07,4,Desc for INC004546
INC004547,2023-03-26,WIP,P2,US,,116,Desc for INC004547
INC004548,2023-04-27,New,P2,US,,84,Desc for INC004548
INC004549,2023-02-18,New,P2,US,,152,Desc for INC004549
INC004550,2023-03-28,Closed,P2,Europe,2023-03-28,0,Desc for INC004550
INC004551,2023-01-20,Closed,P3,US,2023-02-02,13,Desc for INC004551
INC004552,2023-01-24,Closed,P1,Asia,2023-01-27,3,Desc for INC004552
INC004553,2023-01-20,New,P3,US,,181,Desc for INC004553
INC004554,2023-01-27,Closed,P3,Europe,2023-02-03,7,Desc for INC004554
INC004555,2022-12-23,Closed,P2,US,2023-01-08,16,Desc for INC004555
INC004556,2023-05-18,WIP,P2,US,,63,Desc for INC004556
INC004557,2023-03-13,New,P4,US,,129,Desc for INC004557
INC004558,2023-04-20,Closed,P4,US,2023-05-01,11,Desc for INC004558
INC004559,2023-01-04,Closed,P2,US,2023-01-10,6,Desc for INC004559
INC004560,2023-06-10,Closed,P2,Asia,2023-06-11,1,Desc for INC004560
INC004561,2023-03-08,New,P2,US,,134,Desc for INC004561
INC004562,2023-01-17,New,P4,US,,184,Desc for INC004562
INC004563,2023-03-25,New,P1,Asia,,117,Desc for INC004563
INC004564,2023-03-06,Closed,P3,Asia,2023-03-06,0,Desc for INC004564
INC004565,2023-04-10,Closed,P2,Europe,2023-04-10,0,Desc for INC004565
INC004566,2023-05-05,New,P2,US,,76,Desc for INC004566
INC004567,2023-03-20,Closed,P2,US,2023-03-27,7,Desc for INC004567
INC004568,2022-12-10,Closed,P2,Europe,2022-12-10,0,Desc for INC004568
INC004569,2023-06-12,Closed,P3,Europe,2023-06-11,-1,Desc for INC004569
INC004570,2023-01-04,New,P2,Asia,,197,Desc for INC004570
INC004571,2022-11-29,Closed,P1,Asia,2022-12-02,3,Desc for INC004571
INC004572,2023-01-01,Closed,P1,US,2023-01-15,14,Desc for INC004572
INC004573,2023-01-20,New,P4,Asia,,181,Desc for INC004573
INC004574,2023-03-21,New,P2,Asia,,121,Desc for INC004574
INC004575,2022-12-06,Closed,P2,Asia,2022-12-14,8,Desc for INC004575
INC004576,2023-03-21,New,P2,US,,121,Desc for INC004576
INC004577,2023-03-02,New,P3,US,,140,Desc for INC004577
INC004578,2022-11-29,Closed,P1,Asia,2022-12-06,7,Desc for INC004578
INC004579,2023-04-19,New,P3,Europe,,92,Desc for INC004579
INC004580,2023-05-20,WIP,P1,Europe,,61,Desc for INC004580
INC004581,2023-04-30,New,P2,US,,81,Desc for INC004581
INC004582,2023-03-06,Closed,P2,US,2023-03-06,0,Desc for INC004582
INC004583,2023-01-21,Closed,P2,US,2023-01-25,4,Desc for INC004583
INC004584,2023-02-10,New,P1,US,,160,Desc for INC004584
INC004585,2022-12-04,Closed,P4,US,2022-12-05,1,Desc for INC004585
INC004586,2023-04-20,WIP,P2,US,,91,Desc for INC004586
INC004587,2023-05-11,New,P3,US,,70,Desc for INC004587
INC004588,2023-01-26,WIP,P1,US,,175,Desc for INC004588
INC004589,2023-05-05,New,P2,US,,76,Desc for INC004589
INC004590,2023-04-22,Closed,P3,US,2023-04-24,2,Desc for INC004590
INC004591,2023-01-06,New,P3,US,,195,Desc for INC004591
INC004592,2022-12-25,Closed,P3,Europe,2023-01-12,18,Desc for INC004592
INC004593,2022-12-29,Closed,P2,US,2023-01-08,10,Desc for INC004593
INC004594,2023-01-10,New,P3,US,,191,Desc for INC004594
INC004595,2023-03-13,Closed,P4,US,2023-03-26,13,Desc for INC004595
INC004596,2023-06-06,New,P2,Asia,,44,Desc for INC004596
INC004597,2023-01-07,New,P1,US,,194,Desc for INC004597
INC004598,2023-05-06,New,P2,US,,75,Desc for INC004598
INC004599,2023-04-25,New,P4,US,,86,Desc for INC004599
INC004600,2023-03-16,Closed,P2,Europe,2023-03-21,5,Desc for INC004600
INC004601,2023-04-06,Closed,P2,US,2023-04-16,10,Desc for INC004601
INC004602,2022-12-14,New,P2,US,,218,Desc for INC004602
INC004603,2023-03-03,Closed,P2,Asia,2023-03-09,6,Desc for INC004603
INC004604,2022-12-24,Closed,P2,US,2022-12-24,0,Desc for INC004604
INC004605,2023-01-13,New,P2,Europe,,188,Desc for INC004605
INC004606,2022-12-03,Closed,P2,US,2022-12-07,4,Desc for INC004606
INC004607,2023-03-06,Closed,P1,US,2023-03-09,3,Desc for INC004607
INC004608,2023-04-30,Closed,P2,US,2023-05-01,1,Desc for INC004608
INC004609,2023-03-25,New,P3,US,,117,Desc for INC004609
INC004610,2023-04-25,Closed,P2,Asia,2023-04-26,1,Desc for INC004610
INC004611,2023-04-17,WIP,P4,Asia,,94,Desc for INC004611
INC004612,2023-03-04,New,P2,US,,138,Desc for INC004612
INC004613,2023-05-29,New,P2,US,,52,Desc for INC004613
INC004614,2023-03-15,New,P2,US,,127,Desc for INC004614
INC004615,2023-05-11,WIP,P2,Asia,,70,Desc for INC004615
INC004616,2023-01-28,Closed,P2,US,2023-01-31,3,Desc for INC004616
INC004617,2022-12-05,Closed,P1,Europe,2022-12-07,2,Desc for INC004617
INC004618,2023-06-08,WIP,P4,Europe,,42,Desc for INC004618
INC004619,2023-02-25,New,P4,US,,145,Desc for INC004619
INC004620,2022-12-18,Closed,P3,Asia,2022-12-18,0,Desc for INC004620
INC004621,2023-04-11,New,P2,US,,100,Desc for INC004621
INC004622,2022-12-14,Closed,P3,US,2022-12-17,3,Desc for INC004622
INC004623,2022-12-01,New,P2,US,,231,Desc for INC004623
INC004624,2023-02-15,Closed,P2,US,2023-02-25,10,Desc for INC004624
INC004625,2023-01-04,Closed,P2,Europe,2023-01-08,4,Desc for INC004625
INC004626,2022-11-29,New,P2,Asia,,233,Desc for INC004626
INC004627,2023-05-12,Closed,P1,Asia,2023-05-12,0,Desc for INC004627
INC004628,2023-01-15,New,P2,Europe,,186,Desc for INC004628
INC004629,2023-03-20,New,P2,US,,122,Desc for INC004629
INC004630,2023-03-31,Closed,P2,US,2023-04-01,1,Desc for INC004630
INC004631,2023-02-03,New,P1,US,,167,Desc for INC004631
INC004632,2022-12-20,WIP,P2,US,,212,Desc for INC004632
INC004633,2023-04-04,WIP,P1,Europe,,107,Desc for INC004633
INC004634,2022-12-31,New,P2,Asia,,201,Desc for INC004634
INC004635,2022-12-10,WIP,P3,US,,222,Desc for INC004635
INC004636,2023-05-01,Closed,P2,US,2023-05-02,1,Desc for INC004636
INC004637,2023-02-03,Closed,P4,US,2023-02-18,15,Desc for INC004637
INC004638,2023-05-01,Closed,P1,US,2023-05-03,2,Desc for INC004638
INC004639,2023-03-03,New,P1,Europe,,139,Desc for INC004639
INC004640,2023-01-31,Closed,P1,Asia,2023-01-31,0,Desc for INC004640
INC004641,2023-06-08,Closed,P3,Asia,2023-06-11,3,Desc for INC004641
INC004642,2023-03-09,WIP,P4,US,,133,Desc for INC004642
INC004643,2023-05-12,WIP,P1,US,,69,Desc for INC004643
INC004644,2023-02-24,Closed,P1,Asia,2023-03-09,13,Desc for INC004644
INC004645,2023-05-26,Closed,P2,US,2023-05-26,0,Desc for INC004645
INC004646,2022-12-04,WIP,P4,US,,228,Desc for INC004646
INC004647,2023-03-27,Closed,P1,US,2023-03-31,4,Desc for INC004647
INC004648,2023-01-21,New,P1,US,,180,Desc for INC004648
INC004649,2023-01-18,Closed,P1,US,2023-01-21,3,Desc for INC004649
INC004650,2023-06-06,New,P4,Europe,,44,Desc for INC004650
INC004651,2022-12-21,Closed,P3,Europe,2022-12-22,1,Desc for INC004651
INC004652,2023-01-26,New,P1,Europe,,175,Desc for INC004652
INC004653,2023-04-22,Closed,P3,Asia,2023-04-23,1,Desc for INC004653
INC004654,2023-03-07,Closed,P2,Asia,2023-03-07,0,Desc for INC004654
INC004655,2023-05-09,New,P2,US,,72,Desc for INC004655
INC004656,2022-11-30,WIP,P2,Asia,,232,Desc for INC004656
INC004657,2023-06-07,Closed,P2,Europe,2023-06-07,0,Desc for INC004657
INC004658,2022-12-02,New,P2,US,,230,Desc for INC004658
INC004659,2023-03-19,WIP,P3,US,,123,Desc for INC004659
INC004660,2023-05-06,Closed,P4,Asia,2023-05-10,4,Desc for INC004660
INC004661,2023-01-28,WIP,P4,US,,173,Desc for INC004661
INC004662,2023-02-17,New,P1,Asia,,153,Desc for INC004662
INC004663,2022-12-21,Closed,P3,US,2022-12-26,5,Desc for INC004663
INC004664,2023-01-04,WIP,P2,US,,197,Desc for INC004664
INC004665,2023-02-13,WIP,P1,US,,157,Desc for INC004665
INC004666,2023-04-17,WIP,P1,US,,94,Desc for INC004666
INC004667,2023-05-23,WIP,P2,US,,58,Desc for INC004667
INC004668,2023-05-10,New,P1,US,,71,Desc for INC004668
INC004669,2022-12-20,Closed,P2,US,2022-12-21,1,Desc for INC004669
INC004670,2023-02-25,Closed,P3,Europe,2023-03-08,11,Desc for INC004670
INC004671,2023-06-04,Closed,P4,Asia,2023-06-09,5,Desc for INC004671
INC004672,2023-02-19,WIP,P3,Asia,,151,Desc for INC004672
INC004673,2023-04-24,Closed,P1,US,2023-04-24,0,Desc for INC004673
INC004674,2023-03-31,Closed,P3,US,2023-03-31,0,Desc for INC004674
INC004675,2023-05-11,Closed,P1,US,2023-05-14,3,Desc for INC004675
INC004676,2022-12-20,WIP,P4,US,,212,Desc for INC004676
INC004677,2023-04-30,WIP,P2,US,,81,Desc for INC004677
INC004678,2023-06-01,Closed,P3,US,2023-06-01,0,Desc for INC004678
INC004679,2023-02-06,Closed,P1,Asia,2023-02-15,9,Desc for INC004679
INC004680,2023-01-06,Closed,P4,Asia,2023-01-11,5,Desc for INC004680
INC004681,2023-02-26,Closed,P3,US,2023-02-26,0,Desc for INC004681
INC004682,2022-12-05,WIP,P4,US,,227,Desc for INC004682
INC004683,2023-05-15,WIP,P3,US,,66,Desc for INC004683
INC004684,2022-12-11,Closed,P1,US,2022-12-30,19,Desc for INC004684
INC004685,2022-11-27,WIP,P1,US,,235,Desc for INC004685
INC004686,2023-05-27,New,P3,Asia,,54,Desc for INC004686
INC004687,2023-05-11,New,P2,Asia,,70,Desc for INC004687
INC004688,2023-02-20,New,P2,US,,150,Desc for INC004688
INC004689,2023-02-18,New,P3,US,,152,Desc for INC004689
INC004690,2023-02-15,Closed,P1,Europe,2023-02-25,10,Desc for INC004690
INC004691,2023-04-27,New,P3,US,,84,Desc for INC004691
INC004692,2022-12-07,New,P3,US,,225,Desc for INC004692
INC004693,2023-04-09,New,P2,Europe,,102,Desc for INC004693
INC004694,2023-03-28,Closed,P4,Europe,2023-04-05,8,Desc for INC004694
INC004695,2022-12-10,Closed,P1,Europe,2022-12-10,0,Desc for INC004695
INC004696,2023-06-09,WIP,P2,US,,41,Desc for INC004696
INC004697,2022-11-24,Closed,P3,US,2022-11-29,5,Desc for INC004697
INC004698,2023-02-11,New,P1,Europe,,159,Desc for INC004698
INC004699,2023-02-12,WIP,P2,Asia,,158,Desc for INC004699
INC004700,2023-03-12,WIP,P4,US,,130,Desc for INC004700
INC004701,2023-04-20,Closed,P2,Europe,2023-04-20,0,Desc for INC004701
INC004702,2023-03-26,Closed,P1,US,2023-03-27,1,Desc for INC004702
INC004703,2023-01-31,Closed,P3,US,2023-02-04,4,Desc for INC004703
INC004704,2023-03-17,New,P2,Europe,,125,Desc for INC004704
INC004705,2023-01-13,New,P2,Europe,,188,Desc for INC004705
INC004706,2022-12-04,WIP,P4,US,,228,Desc for INC004706
INC004707,2023-01-06,Closed,P1,US,2023-01-06,0,Desc for INC004707
INC004708,2023-04-25,New,P2,Asia,,86,Desc for INC004708
INC004709,2023-02-09,WIP,P3,US,,161,Desc for INC004709
INC004710,2023-03-29,Closed,P2,Europe,2023-03-29,0,Desc for INC004710
INC004711,2023-06-05,New,P3,US,,45,Desc for INC004711
INC004712,2023-02-07,Closed,P3,US,2023-02-19,12,Desc for INC004712
INC004713,2022-11-30,Closed,P3,Europe,2022-12-11,11,Desc for INC004713
INC004714,2022-12-12,New,P3,US,,220,Desc for INC004714
INC004715,2023-02-21,New,P2,US,,149,Desc for INC004715
INC004716,2023-03-02,New,P2,US,,140,Desc for INC004716
INC004717,2023-01-03,WIP,P3,US,,198,Desc for INC004717
INC004718,2023-01-26,Closed,P2,US,2023-01-29,3,Desc for INC004718
INC004719,2023-03-13,New,P1,US,,129,Desc for INC004719
INC004720,2023-02-01,Closed,P4,Europe,2023-02-08,7,Desc for INC004720
INC004721,2022-12-07,WIP,P2,US,,225,Desc for INC004721
INC004722,2023-02-23,Closed,P3,Europe,2023-02-26,3,Desc for INC004722
INC004723,2023-02-02,New,P3,US,,168,Desc for INC004723
INC004724,2023-01-29,New,P2,Europe,,172,Desc for INC004724
INC004725,2023-05-22,Closed,P2,Asia,2023-05-23,1,Desc for INC004725
INC004726,2023-04-12,New,P2,US,,99,Desc for INC004726
INC004727,2023-06-04,Closed,P4,US,2023-06-11,7,Desc for INC004727
INC004728,2023-02-04,New,P4,Europe,,166,Desc for INC004728
INC004729,2023-01-11,Closed,P2,Europe,2023-01-11,0,Desc for INC004729
INC004730,2023-05-30,Closed,P1,US,2023-06-04,5,Desc for INC004730
INC004731,2023-01-12,New,P3,Asia,,189,Desc for INC004731
INC004732,2023-06-09,New,P3,Europe,,41,Desc for INC004732
INC004733,2023-04-03,Closed,P1,Asia,2023-04-14,11,Desc for INC004733
INC004734,2023-02-28,Closed,P2,US,2023-03-04,4,Desc for INC004734
INC004735,2023-02-20,New,P2,Europe,,150,Desc for INC004735
INC004736,2023-04-01,New,P2,Europe,,110,Desc for INC004736
INC004737,2023-02-02,New,P3,US,,168,Desc for INC004737
INC004738,2023-04-26,Closed,P2,US,2023-05-02,6,Desc for INC004738
INC004739,2023-01-02,Closed,P4,Asia,2023-01-04,2,Desc for INC004739
INC004740,2023-04-15,New,P3,Asia,,96,Desc for INC004740
INC004741,2023-05-23,Closed,P2,Asia,2023-05-25,2,Desc for INC004741
INC004742,2023-02-17,Closed,P3,US,2023-02-22,5,Desc for INC004742
INC004743,2023-03-02,New,P4,US,,140,Desc for INC004743
INC004744,2022-12-26,Closed,P1,US,2022-12-27,1,Desc for INC004744
